	Sample.id	Blautia	Bacteroides	Escherichia.Shigella	Streptococcus	Faecalibacterium	Clostridium.sensu.stricto.1	Ruminococcus.torques.group	Parabacteroides	Roseburia	Lachnoclostridium	Phascolarctobacterium	Ruminiclostridium.5	Romboutsia	Alistipes	Butyricicoccus	Subdoligranulum	Dorea	Eubacterium.coprostanoligenes.group	Ruminococcaceae.UCG.002	Ruminococcaceae.UCG.013	Eubacterium.hallii.group	Lachnospiraceae.NK4A136.group	Fusicatenibacter	Lachnospira	Ruminococcus.2	Collinsella	Agathobacter	Ruminococcus.1	Anaerostipes	Christensenellaceae.R.7.group	Erysipelotrichaceae.UCG.003	Eubacterium.eligens.group	Klebsiella	Desulfovibrio	Family.XIII.AD3011.group	Bilophila	Ruminococcaceae.UCG.005	Ruminococcaceae.NK4A214.group	Odoribacter	Coprococcus.3	Bifidobacterium	Ruminococcaceae.UCG.004	Sutterella	Prevotella.9	Eubacterium.ventriosum.group	Butyricimonas	Lactobacillus	Ruminiclostridium.9	Intestinibacter	Fusobacterium	Ruminococcus.gnavus.group	Veillonella	Lachnospiraceae.ND3007.group	Turicibacter	Coprococcus.1	Ruminococcaceae.UCG.014	Enterobacter	Ruminococcaceae.UCG.003	Holdemania	Flavonifractor	Oscillibacter	Marvinbryantia	Lachnospiraceae.UCG.006	Lachnospiraceae.UCG.010	Haemophilus	Actinomyces	Ruminococcus.gauvreauii.group	Terrisporobacter	Eubacterium.brachy.group	Coprococcus.2	Parasutterella	Lachnospiraceae.CAG.56	Family.XIII.UCG.001	Negativibacillus	Akkermansia	Slackia	Erysipelatoclostridium	Clostridium.innocuum.group	Barnesiella	Ruminococcaceae.UCG.010	Holdemanella	Enterococcus	Hungatella	Eubacterium.ruminantium.group	Rothia	Eggerthella	Lachnospiraceae.FCS020.group	Methanobrevibacter	Weissella	Peptococcus	Granulicatella	Tyzzerella.4	Eisenbergiella	Ruminococcaceae.GCA.900066225	Gemella	Prevotella.2	Megamonas	Intestinimonas	Ruminiclostridium.6	Dialister	Anaerotruncus	Lactococcus	Lachnospiraceae.UCG.001	Eubacterium	Candidatus.Soleaferrea	Rhodococcus	Megasphaera	Adlercreutzia	Paraprevotella	Faecalitalea	Lachnospiraceae.GCA.900066575	Cloacibacillus	Eubacterium.xylanophilum.group	Fournierella	Defluviitaleaceae.UCG.011	Staphylococcus	Eubacterium.nodatum.group	Lachnospiraceae.NC2004.group	Alloprevotella	Lachnospiraceae.UCG.004	Mailhella	Allisonella	Catabacter	Moryella	Paeniclostridium	Victivallis	Sellimonas	Raoultibacter	Mogibacterium	Lachnospiraceae.UCG.003	Acinetobacter	Pyramidobacter	Enterorhabdus	Solobacterium	Cellulosilyticum	Olsenella	Epulopiscium	Prevotellaceae.NK3B31.group	Phocea	Senegalimassilia	Parvimonas	Acidaminococcus	Citrobacter	Synergistes	Coprobacillus	Tyzzerella	Corynebacterium.1	Ezakiella	Porphyromonas	Howardella	Atopobium	Ruminococcaceae.CAG.352	Ruminococcaceae.UCG.009	Lachnospiraceae.UCG.008	Eubacterium.fissicatena.group	Peptostreptococcus	Comamonas	Hydrogenoanaerobacterium	Prevotellaceae.UCG.001	Eubacterium.oxidoreducens.group	Bacillus	Oribacterium	Coprobacter	Campylobacter	Pseudomonas	Methanosphaera	Tyzzerella.3	Kluyvera	Oscillospira	Corynebacterium	Prevotella.7	Mitsuokella	Dielma	Prevotella	Prevotellaceae.Ga6A1.group	Angelakisella	Leuconostoc	Oxalobacter	Succinivibrio	Anaerofustis	Shuttleworthia	Peptoniphilus	Sanguibacteroides	Faecalicoccus	Cetobacterium	Catenibacterium	Gordonibacter	Pygmaiobacter	Ruminiclostridium	Enorma	Clostridium.sensu.stricto.13	Chryseobacterium	Ruminococcaceae.UCG.008	Neisseria	Prevotellaceae.UCG.003	Acetanaerobacterium	Peptoclostridium	Anaerococcus	Enhydrobacter	Proteus	Paraclostridium	Anaerofilum	Harryflintia	Sarcina	Cutibacterium	chao1	pielou_e	shannon	LogFB	Group
186	100-117_143	0.047667175	0.328719937	0.007074791	0.000371272	0.037972856	0.011158781	0.002000743	0.024318304	0.017594159	0.000330019	0.037106555	0.000123757	0.007858587	0.024565818	0.001423209	0.000639413	0.003032053	0.031310589	0.006249742	0.000969432	0.003011427	0.037374696	0.005135927	0.006167237	0.006394126	0	0.024215173	0.003527082	0.003403325	0.003671466	0.005259684	0.04034487	0.018584217	0.009467431	0.003176437	0.002248257	0.007425436	0.001237573	0.001753228	0.006249742	0.000742544	0.004434636	0.003052679	0.000391898	0.017676664	0.010601873	0.006022854	0.000288767	0.001485087	0	0	0.000845675	0.001237573	0.000474403	0.000330019	0.021162493	0.002970174	0.001093189	0.000556908	0	0.001031311	0.001402582	0	0.000577534	0.0093643	0	0.001072563	0.000474403	0.000371272	0.004475888	0.013963945	0.001051937	0.001155068	0	0.003258941	0.000639413	0.000103131	0	0.002928922	0.002021369	0	0	0	0	0	0	0.000247515	0.008291737	0	0	0	0	0	0	0	0	0	0.000453777	0	0	0.000226888	4.13E-05	0.005816592	8.25E-05	0	0	0	0	0.002681408	0	0	0.002351388	0.000495029	0.000144383	0.000103131	0	6.19E-05	0.00016501	0	0.000123757	0.00043315	0	0.000123757	0	0	0.002640155	0.000350646	0	0	0.004909038	0	0	0	0	0	0.000206262	0	0.007693577	0	0	0	0	0	0	0	0.000206262	0	0	0	0	0	0	0	0	0.000309393	0	0	0.000185636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123757	0	0	0	0.000226888	0	0	0	0	0	0	0	6.19E-05	0	0.002227631	0	397.7826087	0.701196237	6.053423747	1.15219612	100-117
187	100-117_282	0.011339108	0.014619967	0.046709068	0.024145969	0.008864075	0.05036406	0.001784327	0.004432037	0.000892163	0.040406366	0.025613722	0.004863729	0.007166086	0.003252079	0.000316574	0.005669554	0	0.002331137	0.034046105	0.000115118	0.000201456	0	0	0	0.01873543	0	0.000345354	0.000402912	0.007281204	0.006245143	0	0.000575589	0.000489251	0.000316574	0.002216019	0	0.003309638	0.005439319	8.63E-05	0	5.76E-05	0.002043342	0	8.63E-05	8.63E-05	0.001496532	0.00215846	0.000287795	0.000633148	0	0.004259361	0	0	0.000604369	0	0	0.000834604	0	0	0.001467753	0.001669209	0.000345354	0	0	0	0.002791608	0	0.000920943	0.000604369	0	0	0	0.000604369	0.00054681	0.256914266	0	0.021037787	0.002043342	0.001179958	0.001870665	0.000259015	0	0.016807206	0	0.00054681	0	0	0.002331137	0.074164676	0.000402912	0.000143897	0.000259015	0.002532593	0.000345354	8.63E-05	0	0	0.00319452	0.00106484	0	0	0.002100901	0	0.001179958	0.000719487	0	0.000489251	0	0	0	0	0	0	0.009295767	0	0	0.000719487	0	0	0	0	0	0.000259015	0	0	0	0	0	0.000115118	0	0	0.001007281	0	0.000402912	0.000287795	0	0.000402912	0	0	0	0	0	0.003597433	0.00161165	0	0	0	0.000201456	8.63E-05	0	0	0	0	0	0	0	0.005007627	0	0	0	0	0.000719487	5.76E-05	0	0.087403229	0	0	0	0.00212968	0	0	0	0	0	0	0.000431692	0.000230236	0	0	0	0	0	0	0	5.76E-05	0	0	0.00158287	0	0.000172677	0.002820387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.0555556	0.658203315	5.319697288	4.234102696	100-117
189	100-117_141	0.037666119	0.064506495	0.065607735	0.002687771	0.017003882	0.030834702	0.003565029	0.008641929	0.008212633	0.000485292	0.003005077	0.000895924	0.025179185	0.018011796	0.001194565	0.006756757	0.004946245	0.037124832	0.148331342	0.000709273	0.002295804	0.000895924	0.005431537	0.002034493	0.007092728	0.001119904	0.001791847	0.003247723	0.000541287	0.058496342	0.001007914	0.005188891	0.05422204	0.011889652	0.002071823	0.000373301	0.02277139	0.008249963	0.005580857	0.005207556	5.60E-05	0.012524265	0.000317306	0.000634613	0.091869494	0.001306555	0.000447962	0.000970584	0.000298641	0.000130656	0.000205316	0	0.000373301	0.000167986	0.000466627	0.035183664	0.000186651	0.00132522	0	0	0.000335971	0.000541287	0.001586531	0	0	0	0.000989249	0	0	0.001885172	0.000373301	0.000279976	0.002239809	0.000186651	0.002818426	0.000466627	0.000167986	0	0.000634613	0.006738092	0.000261311	0.001418546	0	0.002594445	0	0	7.47E-05	0.004554278	0.001885172	0.002277139	0	0	0	0.000634613	0	0	0	0.001418546	0.001847842	0	0.000261311	0.001997163	0.000149321	0	0.000186651	0	0	0	0	0	0	0.002706436	0.000205316	0.000429297	0.000223981	0.001530536	0	0	0.000466627	0	0.002071823	5.60E-05	0	0.000242646	0	0.000877258	0	0	0.000522622	0	0	0.000522622	0.000709273	0	0	7.47E-05	0	5.60E-05	0	0	0	0	0	0.002351799	0	0	0.000205316	0	0	0.000839928	0	0.016667911	0	0	0	0	0.010340451	0.000522622	5.60E-05	0	9.33E-05	0.000970584	9.33E-05	0	0	0	0	0	0.000559952	0	0	0	0	0	0	3.73E-05	0.000186651	0	0	0	0	0	0.000223981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000317306	0	0	0	0.000186651	5.60E-05	0	0.011833657	0	471.1764706	0.759751387	6.746275686	2.986793869	100-117
190	100-117_281	0.004180157	0.070140568	0.081492562	0.000102455	0.056452604	0.010655301	0.006782509	0.038604975	0.061636818	0.000348346	0.024609647	0.000901602	0.002520389	0.003893283	0.000163928	0.002725298	0.000184419	0.009323388	0.057559116	0	0.000450801	0.005983361	0	0.000676202	4.10E-05	0.000737675	0	0.00170075	0	0.008114422	0	0	0.001926151	0.010860211	0.003770337	0.002294988	0.004692431	0.007048891	0.010224991	0.00020491	0	0.00383181	0.003012172	0.051165936	0	0.006229253	0	0.000225401	0.001331913	0.06294824	0	0	0	0.000225401	0	0.043584279	0	0.002233515	0.000163928	0.00043031	0.000450801	0.000963075	0.000266383	0.001454858	0	0	0	0	0.000573747	0	0.000122946	0	0.000717184	0.002663825	0.176591123	0.000163928	0	0	0.000184419	0.000594238	0.000491783	0	0	0.001229458	0	0	0.000102455	0.000819639	0	0	0	0	0	0.000102455	0	0.053133068	0.001127003	0.000143437	0	0	0.003094135	0	0	0	0	0.000102455	0.002602352	0	0.000573747	0	0.000245892	0.001475349	0	0.000143437	0	0.000122946	0	0	0	0	0.000655711	8.20E-05	0	0	0	0.000614729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102455	0	0.018216467	0.000819639	0	0	0.000122946	0	0	0	0	0.000307364	0	0	0	0.002397443	0	4.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327855	0	0	0	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15E-05	0	0	0.000143437	0	0.002745789	4.10E-05	337.3846154	0.682608038	5.731589913	1.319932666	100-117
191	100-117_280	0.297833562	0.011856222	0.002179591	0.104131828	0.078314951	0.025065294	0.005599294	0.010897954	0.001371639	0.010879164	0	0.001352849	0.019766633	0.000544898	0.000187896	0.030006952	0.00663272	0.000638846	0.007327934	0.000601266	0.036996674	0.000413371	0.003250597	0.000281844	0.023862761	0.011893801	0.012344751	0.002630541	0.010240319	0.00310028	0.002856015	0.000977058	0.012044118	0.007027301	0.000526108	0.000112737	0.000563687	9.39E-05	0.001202533	0.001559535	0.000657635	0.008925048	0.000244264	0.013096334	0.000638846	0.000319423	0.011893801	0	0.002085643	0.014054603	0.000732793	0.000563687	0	0.00219838	0.003438492	0	0.001634693	0	0.000657635	5.64E-05	0.001164954	0.008436519	0.000375792	0.000112737	0.001108585	0.000413371	0.000582477	0.002630541	0.002104432	0	0.000187896	0.000319423	0	0	0	0.000300633	5.64E-05	0.000263054	0.008755942	5.64E-05	0.022660228	0	0	0	0	0	0	0.00131527	3.76E-05	0.003908232	0.000263054	0	0.000281844	5.64E-05	0	0	0	0	0.000225475	0.071964074	0.000620056	0	0	0.000638846	0.000187896	0	0	0.000281844	0	0.000112737	0	0.005148344	0	0.000281844	9.39E-05	0	0	0	0	0	0.000544898	0.000131527	0.000150317	0	0	0	0	0.000112737	0	0	0	0	0	0	0.000225475	0.001221322	0	7.52E-05	0	0	0	3.76E-05	0	0.00086432	0	0	0	0	3.76E-05	0	5.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676425	0	0.000169106	0	0	0	0	0	7.52E-05	0	0	0	0	0	0	9.39E-05	0.004039759	0	0	0	0	0	9.39E-05	0	0	0.000112737	0	0	0	0	0	0	0	0	0	7.52E-05	0	0	314.6666667	0.711703363	5.90330948	4.301436074	100-117
192	100-117_279	0.061898235	0.124060709	0.167478654	0.00201483	0.00175059	0	0.02141996	0.049825767	0.000313785	0.002427706	0.015771829	0.002642401	0	0.022724645	0.00042939	0.029941702	0.003451636	0.003484666	0.003996631	0.000941355	0.002279071	0.00026424	0	0.00013212	0.02099057	0.02049512	0	0.00062757	0.000214695	0.034698023	0.00075969	0.000181665	9.91E-05	0.003996631	0.00138726	0.00079272	0.004475566	0.003121336	0.007993262	0	3.30E-05	0.012055953	0.000115605	0	9.91E-05	0.007662962	0.093161137	8.26E-05	0	0.00108999	0	0	0	0	0.000478935	0.028835197	0	0	0.00046242	0	0	0.000313785	0	0.00019818	0	0.000875295	0.000214695	0	0.012716553	0	0.004954501	0.00105696	0.00138726	0	0	0.000776205	9.91E-05	0.007283117	0.00046242	0.00128817	0.000412875	0	0.035077868	0.001337715	0	0	0.000941355	0.020346485	0	0	0	0.007695992	0.009248402	0.00059454	4.95E-05	9.91E-05	0	0.0003303	0	0	0.00042939	0	0	0.00019818	0.000148635	3.30E-05	8.26E-05	0.000412875	0	0.000214695	0.00059454	0.065564565	0	0.00105696	0.000346815	0	0	0	0.00059454	0	0.001007415	0	0.00049545	0.00026424	0	0.000379845	0	0.00023121	0	0	0	0.000578025	4.95E-05	0.001205595	0	0	0	0	0	0	0.00013212	0.004029661	0	0	0	0.003187396	0	0.000412875	0.001833165	0	0.00019818	0	0	0	0.00072666	0	0	0	0	0	0	0	0.00072666	0.000115605	0	0	0	0	0.00019818	0	0	0	0	0.00016515	0	4.95E-05	0	0.000115605	0	0	0	0.00029727	0	0	0	0	0	0	8.26E-05	0	0	0	0.00155241	0	0	0	0	0	0	0.00026424	0	0	0	0	0	318.6666667	0.714805483	5.938846294	1.694417973	100-117
193	100-117_140	0.047673704	0.350317688	0.029268293	0.041155975	0.01246157	0.009633122	0.001516704	0.002705472	0.06251281	0.002418528	0.016601763	0.001352736	0.008280385	0.006025825	0.001885632	0.024595204	0.004181185	0.008977249	0	0.005328961	0.006189793	0.067554827	0	0.008198401	0.009305185	0	0.002541504	0.026521828	0.00245952	0.001188768	0.001352736	0.001270752	0.006271777	0.0030744	0	0.000368928	0.000450912	0.00020496	0.000286944	0	0	0.003033408	0.00040992	0	0.001393728	0	0	0.000778848	0.013814306	0.000122976	0	0	0.005902849	0.003689281	0.000696864	0.0030744	0.079565485	0.00020496	0	0.000901824	0.00020496	0.000860832	0	0.000491904	0.000737856	0	0	0.001885632	0.000245952	0.005001025	0	0	0.000491904	0.000286944	0.001557696	0.00061488	0.000245952	0.000163968	0	0.000327936	0	0	0	0.013527362	0	0.00061488	0	0.000327936	0	0	0	0	0	0	0	0	0	0	0.000737856	0	0	0	0.008526337	0	0	0	0	0.001270752	0	0.00040992	0	0	0.001106784	0	0.00040992	0.001475712	0	0	0	0.000532896	0	0	0	0	0	0.000450912	0.000286944	0	0	0.000286944	0	8.20E-05	0	0	0.006968641	0.000286944	0.00081984	0.005328961	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.002336544	0	0	0	0.000163968	0	0	0	0	0	0.00020496	0	8.20E-05	0.000368928	0	0.000368928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20E-05	0	0.000122976	0	0	0	0	0	0.00081984	0.00040992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.4285714	0.756371178	5.748355032	1.251003796	100-117
194	100-117_139	0.016785279	0.131673708	0.013751453	0.009980436	0.000793898	0.060648161	0.007060024	0.121551504	0.001729564	0.002778644	0.003203947	0.001871332	0.070061527	0.009214891	0.000311889	0.024355666	0.004820097	0.002069806	0.007683802	0.000878959	0.011795061	0.000538717	0	0.000822252	0	0.05781281	0.000368596	0.001587797	0.00209816	0.005387167	0	0	0.004678329	0.005415521	0.001786271	0.000793898	0.001332615	0.000595424	0.028608693	0.011653293	0	0.008789589	0.00056707	0.000935666	0.000170121	0.002466756	0	0	0.00113414	0	0	0	0	0.000538717	0.002750291	0.007003317	0	0	0.000170121	0	0.000198475	0.00209816	0	0	0	0.000992373	0.00056707	0	0.010292325	0.00048201	0.001587797	0	0.000340242	0.016558451	0	0.000935666	0	0.005613995	0.00056707	0.000822252	0.004479855	0	0.115398792	0	0.000141768	0	0.000283535	0.038787604	0.003572542	0.009498426	0	0	0.00371431	0.000255182	0.000113414	0.003657603	0	0	0.000255182	0.000170121	0.000425303	0.00056707	0	0	0	5.67E-05	0.000425303	0.000170121	0	0	0	0.047350364	0	0.001020726	8.51E-05	0.001077433	0	0	0.015877966	0	0.000255182	2.84E-05	0.000170121	0	0	0.000226828	0	0.006748136	0.003374068	0	0	0	0	0.000141768	0	0	0	0	0	0.001729564	0	0.00048201	0	0.01000879	0.004820097	8.51E-05	0	0.000170121	0.000510363	0.000255182	0	0	0	0	0	0.000425303	0	0	0	0	0	0	0	0	0.000396949	0	0	0	0	0	0	0.00056707	0	0	0	0	8.51E-05	0	0	0	0	0.000255182	0.000255182	0	0	0.000226828	0	0	0	0	0	0	0	0	0	0	0	0.000141768	0	0	0	0	0.000255182	0	0	279.6	0.72475658	5.869102033	1.339768686	100-117
195	100-117_278	0.019358377	0.227748835	0.145105566	0.013901837	0.007924321	0.007321086	0	0	0.000219358	0.026131067	0.000603236	0.006004936	0.054675075	0.001617768	0	0	0	0	0	0	0	0	0	0.001919386	0	0	0	0	0.003537154	0	0.000109679	0	0.000630655	0.000109679	0	0	0	0	0	0	0.015108308	0	0.002111324	0.000137099	0	0	0.142966822	0	0.003509734	0.005922676	0.018563203	0.002056485	0	0.000466137	0	0	0	0	0	0.002632301	0.000246778	0	0	0	0	0.000137099	0.000603236	0	0.002440362	0	0	0	0	0	0.134439265	0	0.006635591	0.002303263	5.48E-05	0	0	0.002303263	0.025555251	0	0	0.002248423	0	0	0	0	0	0.000904853	0.001782287	0	0.000329038	5.48E-05	0	0	0	0.000219358	0.000822594	0	0	0	0	0	0.000959693	0	0	0	0.000274198	0	0	0	0	0	0.000219358	0	0	0	0	0	0	0	0	0	0.003043597	0	0	0	0	0	0	0	0	0	8.23E-05	0	0	0	0	0.000137099	0.000383877	0	0	0.000164519	5.48E-05	0	0	0	0	0	0	0	0	0.000164519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137099	0	0	0	0	0	0	0	0	5.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.25	0.663339854	4.687218571	1.587598293	100-117
196	100-117_277	0.008256379	0.535916688	0.130375996	0.002416501	0.028537729	0.002387733	0.000747965	0	0.000258911	0.010845488	0	0.008745433	0	0.001265786	0.000230143	0	0.002128823	0.001380858	0.00310693	0.000115071	0.000431518	0.000632893	0	0.000230143	0.00486177	0	0	0.002013751	0.000604125	0.000373982	0	0.000517822	0.008256379	0	0.000517822	0	0.001956215	0.000201375	0	0	0.009090648	0.001841144	0.000258911	0	0.000115071	0	0.023100601	0	0.000891804	0.010759184	0.004286413	8.63E-05	0	0.000172607	0	0	0	0.000115071	0	0.002100055	0.00175484	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062972872	0	0.001121947	0.001093179	0	0	0	0.001121947	0.046201202	0	0	0.00054659	0	0	0	0.00054659	0	0.025085584	0.005293288	0	8.63E-05	0	0	0	0	0.006328932	0.001179483	0.000287679	0	0	0	0	0	0	0	0	0	0	0	0	0.000230143	0	0.008802969	0	0	0	0	0	0	0	0	0	0.000575357	0	0	0	0	0.008141308	0	0	0	0	0	0	0	0	0.000345214	0	0	0	0.001697304	0	0	0.0008055	0.000345214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001093179	0	0	0	0	0	0	0	0	0	0.000891804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054659	0	0	0	0	0	0	0	134.25	0.60711291	4.289913971	0.501912078	100-117
197	100-117_276	0.083674548	0.28179897	0.020406815	0.01301017	0.053163387	0.033416986	0.010962885	0	0.033350944	0.006868313	0	0.000330207	0.077862898	0.002641659	0	0	0.002971866	0.007991018	0	0.055078589	0.004754986	0.000660415	0.006141857	0.011953507	0.020472857	0	0.023378682	0.001849161	0.01479329	0	0	0.002179369	0	0	0.002839783	0	0	0.005745608	0	0	0.006141857	0	0.017236825	0	0.010896843	0	0.078721437	0	0.016708493	0.001915203	0.004160613	0.012481839	0.009708097	0.001056664	0	0	0	0	0	0.002047286	0.004160613	0	0.002047286	0	0	0.000396249	0.004821028	0.015651829	0	0	0	0	0	0	0	0	0.001915203	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396249	0.004424779	0.001915203	0	0.000660415	0	0	0	0	0	0	0	0.000990622	0	0	0	0	0	0	0.000330207	0	0	0.00224541	0	0	0.000594373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000594373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.5	0.826228483	5.524577188	1.726587536	100-117
198	100-117_138	0.100830907	0.475219749	0.215715087	0.000454193	0	0.014106709	0.001522883	0.004915974	0	0.036949959	0	0.001228994	0.035827834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001175559	0	0	0	0.000240455	0	0	0.001122125	0	0	0	0	0	0	0	0	0	0	0	0	0.000908387	0.014053274	0.011728873	0.02361805	0	0	0	0	0	0	0	0.000133586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001950359	0.003125918	0	0	0	0.003820567	0.007935024	0	0.000106869	0.005557188	0	0	0.000507628	0	0	0	0	0	0	0	0	0	0	0.006732747	0	0	0	0	0	5.34E-05	0.001736621	0	0	0	0	0	0	0	0	0.000667931	0	0	0	0	0	0	0	0	0	0	0.008389217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-05	0	0	0	0	0	0	0.000160304	0	0	0	0	0	0	0	0	0	0.000160304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0.600850545	3.929057133	0.662491948	100-117
199	100-117_275	0.001822982	0.071630626	0.038314056	0.001037214	0.00088006	0.000502892	0.001225798	0.025836057	0.001477244	0.006443299	0.000974353	0.000597184	0	0.014112396	0	0.000565753	0	0.013012321	0.020178527	0.002483027	0	0	0.000251446	0	0.071159165	0.00260875	0.016626854	0.000660045	0	0.129023133	0	0	0.099132512	0.002294443	0.003488811	0.001602967	0.032593664	0.011095047	0.008297712	0.002011567	0.004054564	0.004243148	0	0	0.000817199	0.011377923	0.000754337	0.000157154	0	0	0.007260498	0	0	0	0.002671612	0.007386221	0.002671612	0	0.001665829	0	0.001005783	0	0	0.000471461	0	0	0	0	0.000251446	0	0.002074428	0	0.001602967	0.000314307	0.1816696	0	0.006789037	0.00044003	0.002514458	0.002828765	0.002263012	0	0.005783254	0.000722907	9.43E-05	0.000157154	0	0.000785768	0.002891627	0.000502892	0	0.0056261	0.009146341	0.001320091	0	0	0	0.002200151	0	0	0.001822982	0.0056261	0	0	0.000817199	0	0	0	0	0	0	0.009743525	0	0.000157154	0	0	0.00088006	0	0	6.29E-05	0.000125723	0	0	0	0	0.000817199	0	0.000408599	0	0	0	0	0	0	0	0	0	0	0	0	0.000251446	0	0.005720392	0	0.003520241	0	0	0	0	0	0	0.010152125	0.000188584	0	0	0	0	0.006694745	0	0.000125723	0	0	0	0	0.025584612	0	0	0	0.000345738	0	0	0	0	0	0	0	0.000251446	0	0	6.29E-05	0	0	0.002451597	0	0.000314307	0	0.000157154	0	0	0	0	0	0	0	0	0.000188584	0	0	0	0	0	0.000314307	0	0	0	444.5384615	0.703023495	6.180394059	2.124956838	100-117
200	100-117_137	0.048616846	0.142650702	0.001032205	0.005419075	0.012076796	0.093879026	0.003096614	0.006296449	0.011612304	0.002786953	0.003561107	0.000670933	0.08835673	0.00872213	0.004128819	0.005573906	0.009238233	0.024411643	0.002735343	0.000258051	0.0065545	0	0.002683732	0	0.010218827	0.004077209	0.01940545	0.000516102	0.003251445	0.001341866	0.000154831	0.000361272	0.14007019	0.001754748	0	0.000619323	0.000774154	0	0.000258051	0	0.006244839	0.004180429	0	0	0.001496697	0.000825764	0	0	0.009857556	0.19183526	0.048823287	0	0	0	0.001445087	0	0	0	0	0	0.000464492	0.000980595	0	0.000722543	0	0.000154831	0	0.001032205	0.000309661	0	0	0	0	0.001290256	0	0	0.000464492	0.000774154	0.003251445	0	0	0	0	0	0	0.000154831	0.000774154	0	0	0	0	0.002632122	0.003819158	0	0.000464492	0	0	0	0	0.000670933	0.000825764	0	0	0	0	0	0	0	0	0	0	0.002735343	0	0	0	0	0	0	0	0	0	0	0	0	0.024205202	0	0	0	0	0	0	0	0	0	0.00010322	0	0.001806358	0	0	0.000825764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001393476	0	0	0	0.00221924	0	161	0.742904228	5.43949134	2.002410902	100-117
201	100-117_274	0.03178415	0.008701794	0.003051278	0.014606583	0.085605311	0.01731883	0.151914112	0.002994773	0.001101851	0.002910016	0.139030937	0.007910722	0.029241418	0.001327871	0.007628196	0.038762537	0.007967227	0.000932335	0.003531572	0.002090691	0.021980506	0.008899562	0.000565052	0.007515186	0.006130809	0.00437915	0.010622969	0.00186467	0.002486227	0.005565758	0.002797005	0.011498799	0.000423789	0.00437915	0.000706314	0.013250459	0.006017799	0.000649809	0.004972454	0.003305552	0.053340867	0.011216273	0.000226021	0.023393135	0.000508546	0.000367284	0	0	0.006780619	0.000310778	0	0.000367284	0	0.001582144	0.001017093	0.035598248	0	0	0	0	0	0.008956067	0.00076282	0	0.000197768	0.000141263	0.002542732	0.006752366	0	0.000395536	0.000904082	0	0	0	0.048424919	0.000197768	0	0	0.000452041	8.48E-05	0.033281537	0	0	0.000508546	0.000254273	0	0	0.004124876	0	0.000141263	8.48E-05	0	0	0	0	0.001921175	0	0	0.000197768	0	0.001214861	0.000254273	0.000508546	0	0	0	0	0.000169515	0	0	0.000452041	0.00011301	0	0.004068371	0	0	0	0	0	8.48E-05	0	0	0.000141263	0	0	0	0	0	0	0.000254273	0	0	0	0.001723407	0	0.001214861	0	0	0	0.000423789	8.48E-05	0	0	0	0	0	0.000141263	0	0	0.002260206	0	0	0	0	0	0.00076282	0	8.48E-05	0	0	0	0.003446815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001525639	0	0	0	0	0	0	0.001497387	0	0	0	0	0	0	0	0	0.003418562	0	0	0	0	0	0	0	0	0	0	276.4545455	0.77818154	6.309904051	4.110243087	100-117
